,address,description,title,url,state
90,"10 G Street, NE, Suite 800 
Washington, DC 20002 United States","A policy research center created with funding from the John D. and Catherine T. MacArthur Foundation and others, to help governments, international organizations, the private sector, and others address vital issues of environmental integrity, natural resource management, economic growth, and international security.",World Resources Institute,www.wri.org,WA
91,"450 Seventh Avenue, 31st Floor 
New York, NY 10123 United States",US World Animal Protection is a unique international organization dedicated to raising the standard of animal welfare throughout the world. They provide direct hands-on help to stop cruelty and relieve animal suffering. WSPA achieves long-term improvements for animals by lobbying for effective animal welfare laws and providing education to change attitudes towards animals.,Us World Animal Protection; Wspa,www.worldanimalprotection.us.org/,NY
92,"7319 Remington Drive 
Chestertown, MD 21620 United States","Operated by DuPont Crop Protection to demonstrate, research, and promote sustainable-farming and wildlife-management practices. Provides a forum for exploring agricultural issues and interactions between environmental and economic sustainability. Agricultural project conducted by coalition of Dupont, universities, government and private organizations. Wildlife research conducted through graduate fellows.",Chesapeake Farms,www.dupont.com/ag/chesapeakefarms,MD
93,"37 Broadway 
Suite 1 
Arlington, MA 02474 United States",,Cutter Information Corporation,www.cutter.com,MA
94,"6840-B Commerce Avenue 
Port Richey, FL 34668 United States",To advocate the conservation and protection of Florida’s natural resources and to educate youth and promote methods of conservation.,Florida Bass Federation,floridabassfederation.com,FL
95,"4725 Peachtree Corners Circle 
Suite 250 
Norcross, GA 30092 United States","Wellspring is a water-conservation and sub-metering company with offices nationwide. Water sub-metering (metering individual apartment units) promotes conservation by giving tenants direct control over their water bills; wasted water (e.g., long showers and leaky toilets) is money down the drain. As a result of this connection between tap and wallet, submetered communities generally see a 20-percent reduction in water usage.","Wellspring International, Inc.",www.wellspringinternational.org,GA
96,"7370 MacArthur Blvd. 
Glen Echo, MD 20812 United States","The Wild Bird Centers of America, Inc., is proud to continue the important educational role filled so ably by the National Bird-Feeding Society over the last 15 years. The company’s tradition of support for community-education programs and birding-research projects has fueled their own efforts for the last 20 years. Those traditions will be strengthened in continuing the Society’s informative website for everyone who loves and cares for their beautiful wild birds.","Wild Bird Centers Of America, Inc.; National Bird-Feeding Society",www.wildbird.com,MD
97,"3739 59th Avenue Circle East 
Ellenton, FL 34222 United States","From home and garden eco-tips to eco-products,
   
    www.noahsnotes.com
   
   shows how you can make the difference right in your own backyard!",Www.Noahsnotes.Com,noahsnotes.org,FL
98,"G27 Lehotsky Hall, Clemson University 
Clemson, SC 29634 United States","The unit conducts ecological research of importance to its cooperating organizations—the Department of Interior, Clemson University, and the state of South Carolina. Its mission also involves training of graduate students in fish and wildlife biology and related fields.",South Carolina Cooperative Fish And Wildlife Research Unit,http://www.coopunits.org/South_Carolina/,SC
99,"South Carolina Department of Health and Environmental Control 
2600 Bull Street 
Columbia, SC 29201 United States",State agency charged with the management of public health and environment.,South Carolina Department Of Health And Environmental Control,www.scdhec.gov/eqc,SC
100,"Department of Wildlife and Fisheries Sciences 
P.O. Box 2140B 
South Dakota State University 
Brookings, SD 57007 United States","Conducts fish and wildlife research and provides educational experiences for fishery and wildlife biologists. Cooperators: South Dakota Department of Game, Fish, and Parks; South Dakota State University; U.S. Geological Survey; U.S. Department of the Interior; and Wildlife Management Institute.",South Dakota Cooperative Fish And Wildlife Research Unit (Usdi-Usgs),https://www.sdstate.edu/nrm/research-unit/,SD
101,"523 East Capitol Avenue 
Joe Foss Office Building 
Pierre, SD 57501-3182 United States","To provide environmental and natural resources assessment, financial assistance, and regulation in a customer-service-orientated manner that provides protection of public health, conservation of natural resources, and preservation of the environment, and promotes economic development.","South Dakota Department Of Game, Fish, And Parks",www.http://gfp.sd.gov/,SD
102,"P.O. Box 1010 
Salt Lake City, UT 84114-1010 United States",,Utah Department Of Health,health.utah.gov,UT
103,"P.O. Box 146001 
Salt Lake City, UT 84114-6001 United States",Utah State Parks and Recreation is steward of many of Utah’s natural and cultural resources.,Utah Department Of Natural Resources; Division Of Utah State Parks And Recreation,www.stateparks.utah.gov,UT
104,"350 N. Redwood Road 
Salt Lake City, UT 84116 United States","Assists Utah’s 39 soil conservation districts (SCD) in encouraging land operators to implement measures and practices, prevent soil deterioration, restore depleted soil, prevent flood damage, and to improve irrigation water efficiency; and to encourage nonpoint water pollution control programs. The commission has 12 members: five ex-officio, and seven governor-appointed SCD members with their alternates.",Utah State Soil Conservation Commission,www.http://ag.utah.gov/conservation-environmental/utah-conservation-commission.html,UT
105,"116 State Street, Drawer 20 
Montpelier, VT 05620-2901 United States","Vermont Agency of Agriculture, Food & Markets","Vermont Agency Of Agriculture, Food, And Markets",www.vermontagriculture.com,VT
106,"Commissioner’s Office, 103 South Main Street 
Waterbury, VT 05671-0605 United States","The Department monitors and maintains the health, integrity, and diversity of important species, natural communities, and ecological processes; manages forests for sustainable use; provides and promotes opportunities for compatible outdoor recreation; and furnishes related information, education, and services.","Vermont Agency Of Natural Resources; Department Of Forests, Parks, And Recreation",http://fpr.vermont.gov/,VT
